id,table_id:id,name,description,element_char,element_float,element_percent,start_date,end_date
element_1549,sunat_tabla_28,501,Capital social,Capital social,,,,
element_1550,sunat_tabla_28,502,Acciones en tesorería,Acciones en tesorería,,,,
element_1551,sunat_tabla_28,511,Acciones de inversión,Acciones de inversión,,,,
element_1552,sunat_tabla_28,512,Acciones de inversión en tesorería,Acciones de inversión en tesorería,,,,
element_1553,sunat_tabla_28,521,Primas (descuento) de acciones,Primas (descuento) de acciones,,,,
element_1554,sunat_tabla_28,522,Capitalizaciones en trámite,Capitalizaciones en trámite,,,,
element_1555,sunat_tabla_28,523,Reducciones de capital pendientes de formalización,Reducciones de capital pendientes de formalización,,,,
element_1556,sunat_tabla_28,561,Diferencia en cambio de inversiones permanentes en entidades extranjeras,Diferencia en cambio de inversiones permanentes en entidades extranjeras,,,,
element_1557,sunat_tabla_28,562,Instrumentos financieros – Cobertura de flujo de efectivo,Instrumentos financieros – Cobertura de flujo de efectivo,,,,
element_1558,sunat_tabla_28,563,Ganancia o pérdida en activos o pasivos financieros disponibles para la venta,Ganancia o pérdida en activos o pasivos financieros disponibles para la venta,,,,
element_1559,sunat_tabla_28,564,Ganancia o pérdida en activos o pasivos financieros disponibles para la venta – Compra o venta convencional fecha de liquidación,Ganancia o pérdida en activos o pasivos financieros disponibles para la venta – Compra o venta convencional fecha de liquidación,,,,
element_1560,sunat_tabla_28,571,Excedente de revaluación,Excedente de revaluación,,,,
element_1561,sunat_tabla_28,572,Excedente de revaluación – Acciones liberadas recibidas,Excedente de revaluación – Acciones liberadas recibidas,,,,
element_1562,sunat_tabla_28,573,Participación en excedente de revaluación – Inversiones en entidades relacionadas,Participación en excedente de revaluación – Inversiones en entidades relacionadas,,,,
element_1563,sunat_tabla_28,581,Reinversión,Reinversión,,,,
element_1564,sunat_tabla_28,582,Legal,Legal,,,,
element_1565,sunat_tabla_28,583,Contractuales,Contractuales,,,,
element_1566,sunat_tabla_28,584,Estatutarias,Estatutarias,,,,
element_1567,sunat_tabla_28,585,Facultativas,Facultativas,,,,
element_1568,sunat_tabla_28,589,Otras reservas,Otras reservas,,,,
element_1569,sunat_tabla_28,591,Utilidades no distribuidas,Utilidades no distribuidas,,,,
element_1570,sunat_tabla_28,592,Pérdidas acumuladas,Pérdidas acumuladas,,,,
element_1571,sunat_tabla_28,5011,Acciones,Acciones,,,,
element_1572,sunat_tabla_28,5012,Participaciones,Participaciones,,,,
element_1573,sunat_tabla_28,5221,Aportes,Aportes,,,,
element_1574,sunat_tabla_28,5222,Reservas,Reservas,,,,
element_1575,sunat_tabla_28,5223,Acreencias,Acreencias,,,,
element_1576,sunat_tabla_28,5224,Utilidades,Utilidades,,,,
element_1577,sunat_tabla_28,5631,Ganancia,Ganancia,,,,
element_1578,sunat_tabla_28,5632,Pérdida,Pérdida,,,,
element_1579,sunat_tabla_28,5641,Ganancia,Ganancia,,,,
element_1580,sunat_tabla_28,5642,Pérdida,Pérdida,,,,
element_1581,sunat_tabla_28,5711,Inversiones inmobiliarias,Inversiones inmobiliarias,,,,
element_1582,sunat_tabla_28,5712,"Inmuebles, maquinaria y equipos","Inmuebles, maquinaria y equipos",,,,
element_1583,sunat_tabla_28,5713,Intangibles,Intangibles,,,,
element_1584,sunat_tabla_28,5911,Utilidades acumuladas,Utilidades acumuladas,,,,
element_1585,sunat_tabla_28,5912,Ingresos de años anteriores,Ingresos de años anteriores,,,,
element_1586,sunat_tabla_28,5921,Pérdidas acumuladas,Pérdidas acumuladas,,,,
element_1587,sunat_tabla_28,5922,Gastos de años anteriores,Gastos de años anteriores,,,,
element_1588,sunat_tabla_30,1,"MERCADERIA, MATERIA PRIMA, SUMINISTRO, ENVASES Y EMBALAJES","MERCADERIA, MATERIA PRIMA, SUMINISTRO, ENVASES Y EMBALAJES",,,,
element_1589,sunat_tabla_30,2,ACTIVO FIJO,ACTIVO FIJO,,,,
element_1590,sunat_tabla_30,3,OTROS ACTIVOS NO CONSIDERADOS EN LOS NUMERALES 1 Y 2,OTROS ACTIVOS NO CONSIDERADOS EN LOS NUMERALES 1 Y 2,,,,
element_1591,sunat_tabla_30,4,"GASTOS DE EDUCACIÓN, RECREACIÓN, SALUD, CULTURALES. REPRESENTACIÓN, CAPACITACIÓN, DE VIAJE, MANTENIMIENTO DE VEHICULO Y DE PREMIOS","GASTOS DE EDUCACIÓN, RECREACIÓN, SALUD, CULTURALES. REPRESENTACIÓN, CAPACITACIÓN, DE VIAJE, MANTENIMIENTO DE VEHICULO Y DE PREMIOS",,,,
element_1592,sunat_tabla_30,5,OTROS GASTOS NO INCLUIDOS EN EL NUMERAL 4,OTROS GASTOS NO INCLUIDOS EN EL NUMERAL 4,,,,
element_1593,sunat_tabla_31,00 ,Bienes,Bienes,,,,
element_1594,sunat_tabla_31,01,Arrendamiento de predios,Arrendamiento de predios,,,,
element_1595,sunat_tabla_31,02,Enajenación Inmuebles y derechos sobre inmuebles,Enajenación Inmuebles y derechos sobre inmuebles,,,,
element_1596,sunat_tabla_31,03,"Rentas de bienes situados en el país o derechos utilizados en el país, incluye enajenación.","Rentas de bienes situados en el país o derechos utilizados en el país, incluye enajenación.",,,,
element_1597,sunat_tabla_31,04,Regalias: Bienes o derechos por los que pagan son utilizados país.,Regalias: Bienes o derechos por los que pagan son utilizados país.,,,,
element_1598,sunat_tabla_31,05,Regalias: Pagador de las regalías es domiciliado.,Regalias: Pagador de las regalías es domiciliado.,,,,
element_1599,sunat_tabla_31,06,"Por capitales, intereses, comisiones, primas - operaciones financieras - capital utilizado en el país o el pagador sea un sujeto domiciliado. Originadas por fondos de cualquier tipo de entidad, por cesión a terceros de un capital, por operaciones de capitalización o por contratos de seguro de vida o invalidez que no tengan su origen en el trabajo personal.","Por capitales, intereses, comisiones, primas - operaciones financieras - capital utilizado en el país o el pagador sea un sujeto domiciliado. Originadas por fondos de cualquier tipo de entidad, por cesión a terceros de un capital, por operaciones de capitalización o por contratos de seguro de vida o invalidez que no tengan su origen en el trabajo personal.",,,,
element_1600,sunat_tabla_31,07,"Dividendos y cualquier otra forma de distribución de utilidades, cuando la empresa que los distribuye, pague y acredite se encuentre domiciliada en el país, o cuando el fondo de inversión, patrimonio fideicometido o fiduciario banacario, fondo de pensiones, que lo distribuya, pague o acredite, se encuentre constituido o establecido en el país","Dividendos y cualquier otra forma de distribución de utilidades, cuando la empresa que los distribuye, pague y acredite se encuentre domiciliada en el país, o cuando el fondo de inversión, patrimonio fideicometido o fiduciario banacario, fondo de pensiones, que lo distribuya, pague o acredite, se encuentre constituido o establecido en el país",,,,
element_1601,sunat_tabla_31,08,Los rendimientos de los ADR y GDRs que tengan como subyacentes acciones emitidas por empresas no domiciliadas,Los rendimientos de los ADR y GDRs que tengan como subyacentes acciones emitidas por empresas no domiciliadas,,,,
element_1602,sunat_tabla_31,09,"Originadas en actividades civiles, comerciales, empresariales o de cualquier índole, que se lleven a cabo en territorio nacional.","Originadas en actividades civiles, comerciales, empresariales o de cualquier índole, que se lleven a cabo en territorio nacional.",,,,
element_1603,sunat_tabla_31,10,"Originadas en el trabajo personal que lleven a cabo en el territorio nacional No comprende cuando se ingresa al país temporalmente a efectuar: actos previos a la realización de inversiones extranjeras; actos destinados a supervisar o controlar la inversión o el negocio, tales como los de recolección de datos o información o la realización de entrevistas; actos relacionados con la contratación de personal local; actos relacionados con la firma de convenios o actos similares. ","Originadas en el trabajo personal que lleven a cabo en el territorio nacional No comprende cuando se ingresa al país temporalmente a efectuar: actos previos a la realización de inversiones extranjeras; actos destinados a supervisar o controlar la inversión o el negocio, tales como los de recolección de datos o información o la realización de entrevistas; actos relacionados con la contratación de personal local; actos relacionados con la firma de convenios o actos similares. ",,,,
element_1604,sunat_tabla_31,11,"Rentas vitalicias y las pensiones que tengan su origen en el trabajo personal, pagadas por un sujeto domiciliada ","Rentas vitalicias y las pensiones que tengan su origen en el trabajo personal, pagadas por un sujeto domiciliada ",,,,
element_1605,sunat_tabla_31,12,"Las obtenidas por la enajenación de acciones y participaciones representativas del capital, cuando las empresas, que los hayan emitido estén constituidos o establecidos en el Perú. Fuera de Bolsa","Las obtenidas por la enajenación de acciones y participaciones representativas del capital, cuando las empresas, que los hayan emitido estén constituidos o establecidos en el Perú. Fuera de Bolsa",,,,
element_1606,sunat_tabla_31,13,"Las obtenidas por la enajenación, de certificados, títulos, bonos y papeles comerciales, valores representativos de cédulas hipotecarias, obligaciones al portador u otros valores al portador y otros valores mobiliarios cuando los Fondos de Inversión, Fondos Mutuos de Inversión en Valores o Patrimonios Fideicometidos que los hayan emitido estén constituidos o establecidos en el Perú. Fuera de Bolsa","Las obtenidas por la enajenación, de certificados, títulos, bonos y papeles comerciales, valores representativos de cédulas hipotecarias, obligaciones al portador u otros valores al portador y otros valores mobiliarios cuando los Fondos de Inversión, Fondos Mutuos de Inversión en Valores o Patrimonios Fideicometidos que los hayan emitido estén constituidos o establecidos en el Perú. Fuera de Bolsa",,,,
element_1607,sunat_tabla_31,14,"Las obtenidas por la redención o rescate de certificados, títulos, bonos y papeles comerciales, valores representativos de cédulas hipotecarias, obligaciones al portador u otros valores al portador y otros valores mobiliarios cuando los Fondos de Inversión, Fondos Mutuos de Inversión en Valores o Patrimonios Fideicometidos que los hayan emitido estén constituidos o establecidos en el Perú. Fuera de Bolsa","Las obtenidas por la redención o rescate de certificados, títulos, bonos y papeles comerciales, valores representativos de cédulas hipotecarias, obligaciones al portador u otros valores al portador y otros valores mobiliarios cuando los Fondos de Inversión, Fondos Mutuos de Inversión en Valores o Patrimonios Fideicometidos que los hayan emitido estén constituidos o establecidos en el Perú. Fuera de Bolsa",,,,
element_1608,sunat_tabla_31,15,"Las obtenidas por la enajenación de acciones y participaciones representativas del capital, acciones de inversión, certificados, títulos, bonos y papeles comerciales, valores representativos de cédulas hipotecarias, obligaciones al portador u otros valores al portador y otros valores mobiliarios cuando las empresas, sociedades, Fondos de Inversión, Fondos Mutuos de Inversión en Valores o Patrimonios Fideicometidos que los hayan emitido estén constituidos o establecidos en el Perú. Dentro de Bolsa","Las obtenidas por la enajenación de acciones y participaciones representativas del capital, acciones de inversión, certificados, títulos, bonos y papeles comerciales, valores representativos de cédulas hipotecarias, obligaciones al portador u otros valores al portador y otros valores mobiliarios cuando las empresas, sociedades, Fondos de Inversión, Fondos Mutuos de Inversión en Valores o Patrimonios Fideicometidos que los hayan emitido estén constituidos o establecidos en el Perú. Dentro de Bolsa",,,,
element_1609,sunat_tabla_31,16,"Las obtenidas por la redención o rescate de acciones de inversión, certificados, títulos, bonos y papeles comerciales, valores representativos de cédulas hipotecarias, obligaciones al portador u otros valores al portador y otros valores mobiliarios cuando las empresas, sociedades, Fondos de Inversión, Fondos Mutuos de Inversión en Valores o Patrimonios Fideicometidos que los hayan emitido estén constituidos o establecidos en el Perú. Dentro de Bolsa","Las obtenidas por la redención o rescate de acciones de inversión, certificados, títulos, bonos y papeles comerciales, valores representativos de cédulas hipotecarias, obligaciones al portador u otros valores al portador y otros valores mobiliarios cuando las empresas, sociedades, Fondos de Inversión, Fondos Mutuos de Inversión en Valores o Patrimonios Fideicometidos que los hayan emitido estén constituidos o establecidos en el Perú. Dentro de Bolsa",,,,
element_1610,sunat_tabla_31,17,Enajenación de los ADR’s y GDR’s que tengan como subyacente acciones emitidas por empresas domiciliadas en el país. ,Enajenación de los ADR’s y GDR’s que tengan como subyacente acciones emitidas por empresas domiciliadas en el país. ,,,,
element_1611,sunat_tabla_31,18,"Las obtenidas por servicios digitales prestados a través del Internet o de cualquier adaptación o aplicación de los protocolos, plataformas o de la tecnología utilizada por Internet o cualquier otra red a través de la que se presten servicios equivalentes, cuando el servicio se utilice económicamente, use o consuma en el país","Las obtenidas por servicios digitales prestados a través del Internet o de cualquier adaptación o aplicación de los protocolos, plataformas o de la tecnología utilizada por Internet o cualquier otra red a través de la que se presten servicios equivalentes, cuando el servicio se utilice económicamente, use o consuma en el país",,,,
element_1612,sunat_tabla_31,19,"La obtenida por asistencia técnica, cuando ésta se utilice económicamente en el país","La obtenida por asistencia técnica, cuando ésta se utilice económicamente en el país",,,,
element_1613,sunat_tabla_31,20,"Los intereses de obligaciones, cuando la entidad emisora ha sido constituida en el país","Los intereses de obligaciones, cuando la entidad emisora ha sido constituida en el país",,,,
element_1614,sunat_tabla_31,21,Remuneracion pagada por Domiciliados; Sujeto miembro de un consejo directivo o adm.; Actuación en el Extranjero,Remuneracion pagada por Domiciliados; Sujeto miembro de un consejo directivo o adm.; Actuación en el Extranjero,,,,
element_1615,sunat_tabla_31,22,Honorarios o remuneraciones del Sector Público Nacional por trabajos realizados en el exterior.,Honorarios o remuneraciones del Sector Público Nacional por trabajos realizados en el exterior.,,,,
element_1616,sunat_tabla_31,23,Resultados Proveniente de la contratación de IFD,Resultados Proveniente de la contratación de IFD,,,,
element_1617,sunat_tabla_31,24,Resultados de IFD con cobertura destinados a la generación de RFP,Resultados de IFD con cobertura destinados a la generación de RFP,,,,
element_1618,sunat_tabla_31,25,Proveniente de la contratación de IFD sin cobertura destinados a la generación de RFP,Proveniente de la contratación de IFD sin cobertura destinados a la generación de RFP,,,,
element_1619,sunat_tabla_31,26,"IFD donde Activo subyacente sea referido al Tipo de Cambio Moneda extranjera. 180 dias. (La Dom es la prestadora del IFD, la No Dom es la que obtiene el resultado) ","IFD donde Activo subyacente sea referido al Tipo de Cambio Moneda extranjera. 180 dias. (La Dom es la prestadora del IFD, la No Dom es la que obtiene el resultado) ",,,,
element_1620,sunat_tabla_31,27,"Las obtenidas por la enajenación indirecta de acciones y participaciones representativas del capital de personas jurídicas domiciliadas en el país, cuando la operación cumple las condiciones para ser gravadas en el Perú","Las obtenidas por la enajenación indirecta de acciones y participaciones representativas del capital de personas jurídicas domiciliadas en el país, cuando la operación cumple las condiciones para ser gravadas en el Perú",,,,
element_1621,sunat_tabla_31,28,Se incluye dentro de la enajenación de de empresas no domiciliadas en el país la enajenación de ADR´s (American Depositary Receipts) que tengan como subyacente a tales acciones.,Se incluye dentro de la enajenación de de empresas no domiciliadas en el país la enajenación de ADR´s (American Depositary Receipts) que tengan como subyacente a tales acciones.,,,,
element_1622,sunat_tabla_31,29,"Sujeto es el No Dom que distribuye por la reducción de capital dentro de los 12 meses anteriores cuando hubiera aumentado su capital como consecuencia de nuevos aportes, de capitalización de créditos o de una reorganización","Sujeto es el No Dom que distribuye por la reducción de capital dentro de los 12 meses anteriores cuando hubiera aumentado su capital como consecuencia de nuevos aportes, de capitalización de créditos o de una reorganización",,,,
element_1623,sunat_tabla_31,30,"Actividades de Seguros 7% sobre las primas. 
Comisiones por Reaseguros sobre personas y/o bienes radicados en el país","Actividades de Seguros 7% sobre las primas. 
Comisiones por Reaseguros sobre personas y/o bienes radicados en el país",,,,
element_1624,sunat_tabla_31,31,"Alquiler de Naves, 8% sobre Ingresos Brutos que perciban por dicha actividad","Alquiler de Naves, 8% sobre Ingresos Brutos que perciban por dicha actividad",,,,
element_1625,sunat_tabla_31,32,"Alquiler de Aeronaves, 60% sobre Ingresos Brutos que perciban por dicha actividad","Alquiler de Aeronaves, 60% sobre Ingresos Brutos que perciban por dicha actividad",,,,
element_1626,sunat_tabla_31,33,1% por el ingresos brutos por el transporte aéreo.,1% por el ingresos brutos por el transporte aéreo.,,,,
element_1627,sunat_tabla_31,34,Excepto Otros transportes no aereos o maritimos que van por los ingresos de la parte prestada en el país,Excepto Otros transportes no aereos o maritimos que van por los ingresos de la parte prestada en el país,,,,
element_1628,sunat_tabla_31,35,2% por el ingresos brutos por fletamiento o transporte marítimo. ,2% por el ingresos brutos por fletamiento o transporte marítimo. ,,,,
element_1629,sunat_tabla_31,36,Empresas por reciprocidad en lineas extranjeras con sedes en esos países,Empresas por reciprocidad en lineas extranjeras con sedes en esos países,,,,
element_1630,sunat_tabla_31,37,"Servicio portadores, teleservcios o finales, difusión y de valor añadido. Con excepcion de los Servicios Digitales según 4-A","Servicio portadores, teleservcios o finales, difusión y de valor añadido. Con excepcion de los Servicios Digitales según 4-A",,,,
element_1631,sunat_tabla_31,38,"10%. sobre las remuneraciones brutas que obtengan por el suministro de noticias y, en general material informativo o gráfico, a personas o entidades domiciliadas o que utilicen dicho material en el país.","10%. sobre las remuneraciones brutas que obtengan por el suministro de noticias y, en general material informativo o gráfico, a personas o entidades domiciliadas o que utilicen dicho material en el país.",,,,
element_1632,sunat_tabla_31,39,"para su utilización por personas naturales o jurídicas domiciliadas: 20% sobre los ingresos brutos que perciban por el uso de películas cinematográficas o para televisión, ""video tape"", radionovelas, discos fonográficos, historietas gráficas y cualquier otro medio similar de proyección, reproducción, transmisión o difusión de imágenes o sonidos.","para su utilización por personas naturales o jurídicas domiciliadas: 20% sobre los ingresos brutos que perciban por el uso de películas cinematográficas o para televisión, ""video tape"", radionovelas, discos fonográficos, historietas gráficas y cualquier otro medio similar de proyección, reproducción, transmisión o difusión de imágenes o sonidos.",,,,
element_1633,sunat_tabla_31,40,en el país o desde el país al exterior y no presten el servicio de transporte 15% de los ingresos brutos que obtengan por dicho suministro.,en el país o desde el país al exterior y no presten el servicio de transporte 15% de los ingresos brutos que obtengan por dicho suministro.,,,,
element_1634,sunat_tabla_31,41,80% de los ingresos brutos que obtengan por el exceso de estadía de contenedores.,80% de los ingresos brutos que obtengan por el exceso de estadía de contenedores.,,,,
element_1635,sunat_tabla_31,42,20% de los ingresos brutos que obtengan los contribuyentes no domiciliados por la cesión de derechos para la retransmisión por televisión en el país de eventos en vivo realizados en el extranjero. ,20% de los ingresos brutos que obtengan los contribuyentes no domiciliados por la cesión de derechos para la retransmisión por televisión en el país de eventos en vivo realizados en el extranjero. ,,,,
element_1636,sunat_tabla_31,43,Extranjeros que ingresan al país y cuentas con las siguientes calidades especificas a prestar servicios,Extranjeros que ingresan al país y cuentas con las siguientes calidades especificas a prestar servicios,,,,
element_1637,sunat_tabla_32,1,SERVICIO PRESTADO INTEGRAMENTE EN EL PERÚ,SERVICIO PRESTADO INTEGRAMENTE EN EL PERÚ,,,,
element_1638,sunat_tabla_32,2,SERVICIO PRESTADO PARTE EN EL PERÚ Y PARTE EN EL EXTRANJERO,SERVICIO PRESTADO PARTE EN EL PERÚ Y PARTE EN EL EXTRANJERO,,,,
element_1639,sunat_tabla_32,3,SERVICIO PRESTADO EXCLUSIVAMENTE EN EL EXTRANJERO,SERVICIO PRESTADO EXCLUSIVAMENTE EN EL EXTRANJERO,,,,
element_1640,sunat_tabla_33,1,Los intereses provenientes de créditos de fomento otorgados directamente o mediante proveedores o intermediarios financieros por organismos internacionales o instituciones gubernamentales extranjeras.,Los intereses provenientes de créditos de fomento otorgados directamente o mediante proveedores o intermediarios financieros por organismos internacionales o instituciones gubernamentales extranjeras.,,,,
element_1641,sunat_tabla_33,2,Las rentas de los inmuebles de propiedad de organismos internacionales que les sirvan de sede. ,Las rentas de los inmuebles de propiedad de organismos internacionales que les sirvan de sede. ,,,,
element_1642,sunat_tabla_33,3,"Las remuneraciones que perciban, por el ejercicio de su cargo en el país, los funcionarios y empleados considerados como tales dentro de la estructura organizacional de los gobiernos extranjeros, instituciones oficiales extranjeras y organismos internacionales, siempre que los convenios constitutivos así lo establezcan. ","Las remuneraciones que perciban, por el ejercicio de su cargo en el país, los funcionarios y empleados considerados como tales dentro de la estructura organizacional de los gobiernos extranjeros, instituciones oficiales extranjeras y organismos internacionales, siempre que los convenios constitutivos así lo establezcan. ",,,,
element_1643,sunat_tabla_33,4,Los ingresos brutos que perciben las representaciones deportivas nacionales de países extranjeros por sus actuaciones en el país.,Los ingresos brutos que perciben las representaciones deportivas nacionales de países extranjeros por sus actuaciones en el país.,,,,
element_1644,sunat_tabla_33,5,"Las regalías por asesoramiento técnico, económico, financiero, o de otra índole, prestados desde el exterior por entidades estatales u organismos internacionales.","Las regalías por asesoramiento técnico, económico, financiero, o de otra índole, prestados desde el exterior por entidades estatales u organismos internacionales.",,,,
element_1645,sunat_tabla_33,6,"Los ingresos extranjeros por los espectáculos en vivo de teatro, zarzuela, conciertos de música clásica, ópera, opereta, ballet y folclor, calificados como espectáculos públicos culturales por el Instituto Nacional de Cultura, realizados en el país. brutos que perciben las representaciones de países. ","Los ingresos extranjeros por los espectáculos en vivo de teatro, zarzuela, conciertos de música clásica, ópera, opereta, ballet y folclor, calificados como espectáculos públicos culturales por el Instituto Nacional de Cultura, realizados en el país. brutos que perciben las representaciones de países. ",,,,
element_1646,sunat_tabla_34,1010,Efectivo y Equivalentes de Efectivo,Efectivo y Equivalentes de Efectivo,,,,
element_1647,sunat_tabla_34,1030,"Cuentas por Cobrar Comerciales, neto ","Cuentas por Cobrar Comerciales, neto ",,,,
element_1648,sunat_tabla_34,1040,"Otras Cuentas por Cobrar, neto","Otras Cuentas por Cobrar, neto",,,,
element_1649,sunat_tabla_34,1050,Cuentas por cobrar a Entidades Relacionadas,Cuentas por cobrar a Entidades Relacionadas,,,,
element_1650,sunat_tabla_34,1070,Gastos Pagados por Anticipado,Gastos Pagados por Anticipado,,,,
element_1651,sunat_tabla_34,1080,"Cuentas por Cobrar, Comerciales","Cuentas por Cobrar, Comerciales",,,,
element_1652,sunat_tabla_34,1090,Otras Cuentas por Cobrar ,Otras Cuentas por Cobrar ,,,,
element_1653,sunat_tabla_34,1095,Cuentas por cobrar a entidades relacionadas,Cuentas por cobrar a entidades relacionadas,,,,
element_1654,sunat_tabla_34,1096,Otros Activos Financieros,Otros Activos Financieros,,,,
element_1655,sunat_tabla_34,1097,Activos por Impuestos a las Ganancias,Activos por Impuestos a las Ganancias,,,,
element_1656,sunat_tabla_34,1098,"Inversiones en subsidiarias, negocios conjuntos y asociadas (**)","Inversiones en subsidiarias, negocios conjuntos y asociadas (**)",,,,
element_1657,sunat_tabla_34,1100,Otros Activos Financieros,Otros Activos Financieros,,,,
element_1658,sunat_tabla_34,1103,Activos no corrientes o Grupos de Activos para su Disposición Clasificados como Mantenidos para la Venta,Activos no corrientes o Grupos de Activos para su Disposición Clasificados como Mantenidos para la Venta,,,,
element_1659,sunat_tabla_34,1104,Activos no Corrientes o Grupos de Activos para su Disposición Clasificados como Mantenidos para Distribuir a los Propietarios,Activos no Corrientes o Grupos de Activos para su Disposición Clasificados como Mantenidos para Distribuir a los Propietarios,,,,
element_1660,sunat_tabla_34,1105,"Propiedades, Planta y Equipo","Propiedades, Planta y Equipo",,,,
element_1661,sunat_tabla_34,1106,Inversiones Contabilizadas utilizando el método de la Participación (*),Inversiones Contabilizadas utilizando el método de la Participación (*),,,,
element_1662,sunat_tabla_34,1107,Propiedad de Inversión,Propiedad de Inversión,,,,
element_1663,sunat_tabla_34,1124,Activos Intangibles distintos de la Plusvalía ,Activos Intangibles distintos de la Plusvalía ,,,,
element_1664,sunat_tabla_34,1126,Activos por Impuestos Diferidos,Activos por Impuestos Diferidos,,,,
element_1665,sunat_tabla_34,1129,Plusvalía,Plusvalía,,,,
element_1666,sunat_tabla_34,1130,Otros Activos no Financieros,Otros Activos no Financieros,,,,
element_1667,sunat_tabla_34,1133,Otros Activos no Financieros,Otros Activos no Financieros,,,,
element_1668,sunat_tabla_34,1420,Cuentas por pagar Comerciales,Cuentas por pagar Comerciales,,,,
element_1669,sunat_tabla_34,1430,Otras Cuentas por Pagar ,Otras Cuentas por Pagar ,,,,
element_1670,sunat_tabla_34,1431,Otros Pasivos Financieros,Otros Pasivos Financieros,,,,
element_1671,sunat_tabla_34,1433,Otros Pasivos no Financieros,Otros Pasivos no Financieros,,,,
element_1672,sunat_tabla_34,1435,Otras Provisiones,Otras Provisiones,,,,
element_1673,sunat_tabla_34,1436,Pasivos por Impuestos a las Ganancias,Pasivos por Impuestos a las Ganancias,,,,
element_1674,sunat_tabla_34,1437,Pasivos incluidos en Grupos de Activos para su Disposición Clasificados como Mantenidos para la Venta,Pasivos incluidos en Grupos de Activos para su Disposición Clasificados como Mantenidos para la Venta,,,,
element_1675,sunat_tabla_34,1438,Ingresos Diferidos ,Ingresos Diferidos ,,,,
element_1676,sunat_tabla_34,1439,Provisión por Beneficios a los Empleados ,Provisión por Beneficios a los Empleados ,,,,
element_1677,sunat_tabla_34,1440,Cuentas por pagar a Entidades relacionadas,Cuentas por pagar a Entidades relacionadas,,,,
element_1678,sunat_tabla_34,1470,Otros Pasivos Financieros ,Otros Pasivos Financieros ,,,,
element_1679,sunat_tabla_34,1480,Cuentas por pagar a Entidades relacionadas,Cuentas por pagar a Entidades relacionadas,,,,
element_1680,sunat_tabla_34,1481,Otros Pasivos no Financieros,Otros Pasivos no Financieros,,,,
element_1681,sunat_tabla_34,1482,Otras Provisiones,Otras Provisiones,,,,
element_1682,sunat_tabla_34,1483,Otras Cuentas por Pagar,Otras Cuentas por Pagar,,,,
element_1683,sunat_tabla_34,1484,Cuentas por Pagar Comerciales ,Cuentas por Pagar Comerciales ,,,,
element_1684,sunat_tabla_34,1490,Provisión por Beneficios a los Empleados ,Provisión por Beneficios a los Empleados ,,,,
element_1685,sunat_tabla_34,1494,Ingresos Diferidos ,Ingresos Diferidos ,,,,
element_1686,sunat_tabla_34,1496,Pasivos por impuestos diferidos,Pasivos por impuestos diferidos,,,,
element_1687,sunat_tabla_34,1520,Capital Emitido,Capital Emitido,,,,
element_1688,sunat_tabla_34,1530,Primas de Emisión,Primas de Emisión,,,,
element_1689,sunat_tabla_34,1544,Otras reservas de Capital,Otras reservas de Capital,,,,
element_1690,sunat_tabla_34,1549,Otras Reservas en el Patrimonio,Otras Reservas en el Patrimonio,,,,
element_1691,sunat_tabla_34,1550,Ganancias (Perdidas) Acumuladas,Ganancias (Perdidas) Acumuladas,,,,
element_1692,sunat_tabla_34,1554,Acciones Propias en Cartera,Acciones Propias en Cartera,,,,
element_1693,sunat_tabla_34,1556,Patrimonio Atribuible a los Propietarios de la Controladora (*),Patrimonio Atribuible a los Propietarios de la Controladora (*),,,,
element_1694,sunat_tabla_34,1557,Participaciones No Controladoras (*),Participaciones No Controladoras (*),,,,
element_1695,sunat_tabla_34,2011,Ingresos Brutos por Comisiones y servicios en el Mercado de Valores,Ingresos Brutos por Comisiones y servicios en el Mercado de Valores,,,,
element_1696,sunat_tabla_34,2020,Venta de Inversiones Financieras,Venta de Inversiones Financieras,,,,
element_1697,sunat_tabla_34,2030,Intereses y dividendos,Intereses y dividendos,,,,
element_1698,sunat_tabla_34,2041,Costo de venta y servicios en el Mercado de Valores,Costo de venta y servicios en el Mercado de Valores,,,,
element_1699,sunat_tabla_34,2050,Costo de enajenación de inversiones financieros,Costo de enajenación de inversiones financieros,,,,
element_1700,sunat_tabla_34,2060,Gastos de administración,Gastos de administración,,,,
element_1701,sunat_tabla_34,2061,Ganancia (Pérdida) por baja de Activos Financieros medidos a Costo Amortizado,Ganancia (Pérdida) por baja de Activos Financieros medidos a Costo Amortizado,,,,
element_1702,sunat_tabla_34,2070,Gastos de ventas,Gastos de ventas,,,,
element_1703,sunat_tabla_34,2080,Ingresos financieros,Ingresos financieros,,,,
element_1704,sunat_tabla_34,2090,Gastos financieros,Gastos financieros,,,,
element_1705,sunat_tabla_34,2091,Participación en los Resultados Netos de Asociadas y Negocios Conjuntos Contabilizados por el Método de la Participación (*) ,Participación en los Resultados Netos de Asociadas y Negocios Conjuntos Contabilizados por el Método de la Participación (*) ,,,,
element_1706,sunat_tabla_34,2092,Ganancia (pérdida) por instrumentos financieros medidos a valor razonable,Ganancia (pérdida) por instrumentos financieros medidos a valor razonable,,,,
element_1707,sunat_tabla_34,2093,Diferencias de Cambio neto,Diferencias de Cambio neto,,,,
element_1708,sunat_tabla_34,2094,"Otros Ingresos (gastos) de las subsidiarias, negocios conjuntos y asociadas (**)","Otros Ingresos (gastos) de las subsidiarias, negocios conjuntos y asociadas (**)",,,,
