id,table_id:id,name,description,element_char,element_float,element_percent,start_date,end_date
element_2_2031,see_tabla_02,2031,LineExtensionAmount El dato ingresado no cumple con el estándar,LineExtensionAmount El dato ingresado no cumple con el estándar,,,,
element_2_2032,see_tabla_02,2032,El XML no contiene el tag LineExtensionAmount en el detalle de los Items,El XML no contiene el tag LineExtensionAmount en el detalle de los Items,,,,
element_2_2033,see_tabla_02,2033,El dato ingresado en TaxAmount de la linea no cumple con el formato establecido ,El dato ingresado en TaxAmount de la linea no cumple con el formato establecido ,,,,
element_2_2034,see_tabla_02,2034,TaxAmount es obligatorio,TaxAmount es obligatorio,,,,
element_2_2035,see_tabla_02,2035,cac:TaxCategory/cac:TaxScheme/cbc:ID El dato ingresado no cumple con el estandar ,cac:TaxCategory/cac:TaxScheme/cbc:ID El dato ingresado no cumple con el estandar ,,,,
element_2_2036,see_tabla_02,2036,El codigo del tributo es invalido ,El codigo del tributo es invalido ,,,,
element_2_2037,see_tabla_02,2037,El XML no contiene el tag cac:TaxCategory/cac:TaxScheme/cbc:ID del Item,El XML no contiene el tag cac:TaxCategory/cac:TaxScheme/cbc:ID del Item,,,,
element_2_2038,see_tabla_02,2038,cac:TaxScheme/cbc:Name del item - No existe el tag o el dato ingresado no cumple con el estandar ,cac:TaxScheme/cbc:Name del item - No existe el tag o el dato ingresado no cumple con el estandar ,,,,
element_2_2039,see_tabla_02,2039,El XML no contiene el tag cac:TaxCategory/cac:TaxScheme/cbc:Name del Item,El XML no contiene el tag cac:TaxCategory/cac:TaxScheme/cbc:Name del Item,,,,
element_2_2040,see_tabla_02,2040,El tipo de afectacion del IGV es incorrecto ,El tipo de afectacion del IGV es incorrecto ,,,,
element_2_2041,see_tabla_02,2041,El sistema de calculo del ISC es incorrecto ,El sistema de calculo del ISC es incorrecto ,,,,
element_2_2042,see_tabla_02,2042,Debe indicar el IGV. Es un campo obligatorio ,Debe indicar el IGV. Es un campo obligatorio ,,,,
element_2_2043,see_tabla_02,2043,El dato ingresado en PayableAmount no cumple con el formato establecido ,El dato ingresado en PayableAmount no cumple con el formato establecido ,,,,
element_2_2044,see_tabla_02,2044,PayableAmount es obligatorio,PayableAmount es obligatorio,,,,
element_2_2045,see_tabla_02,2045,El valor ingresado en AdditionalMonetaryTotal/cbc:ID es incorrecto ,El valor ingresado en AdditionalMonetaryTotal/cbc:ID es incorrecto ,,,,
element_2_2046,see_tabla_02,2046,AdditionalMonetaryTotal/cbc:ID debe tener valor,AdditionalMonetaryTotal/cbc:ID debe tener valor,,,,
element_2_2047,see_tabla_02,2047,Es obligatorio al menos un AdditionalMonetaryTotal con codigo 1001; 1002 o 1003 ,Es obligatorio al menos un AdditionalMonetaryTotal con codigo 1001; 1002 o 1003 ,,,,
element_2_2048,see_tabla_02,2048,El dato ingresado en TaxAmount no cumple con el formato establecido ,El dato ingresado en TaxAmount no cumple con el formato establecido ,,,,
element_2_2049,see_tabla_02,2049,TaxAmount es obligatorio,TaxAmount es obligatorio,,,,
element_2_2050,see_tabla_02,2050,TaxScheme ID - No existe el tag o el dato ingresado no cumple con el estandar ,TaxScheme ID - No existe el tag o el dato ingresado no cumple con el estandar ,,,,
element_2_2051,see_tabla_02,2051,El codigo del tributo es invalido ,El codigo del tributo es invalido ,,,,
element_2_2052,see_tabla_02,2052,El XML no contiene el tag TaxScheme ID de impuestos globales,El XML no contiene el tag TaxScheme ID de impuestos globales,,,,
element_2_2053,see_tabla_02,2053,TaxScheme Name - No existe el tag o el dato ingresado no cumple con el estandar ,TaxScheme Name - No existe el tag o el dato ingresado no cumple con el estandar ,,,,
element_2_2054,see_tabla_02,2054,El XML no contiene el tag TaxScheme Name de impuestos globales,El XML no contiene el tag TaxScheme Name de impuestos globales,,,,
element_2_2055,see_tabla_02,2055,TaxScheme TaxTypeCode - El dato ingresado no cumple con el estandar ,TaxScheme TaxTypeCode - El dato ingresado no cumple con el estandar ,,,,
element_2_2056,see_tabla_02,2056,El XML no contiene el tag TaxScheme TaxTypeCode de impuestos globales,El XML no contiene el tag TaxScheme TaxTypeCode de impuestos globales,,,,
element_2_2057,see_tabla_02,2057,El Name o TaxTypeCode debe corresponder con el Id para el IGV ,El Name o TaxTypeCode debe corresponder con el Id para el IGV ,,,,
element_2_2058,see_tabla_02,2058,El Name o TaxTypeCode debe corresponder con el Id para el ISC ,El Name o TaxTypeCode debe corresponder con el Id para el ISC ,,,,
element_2_2059,see_tabla_02,2059,El dato ingresado en TaxSubtotal/cbc:TaxAmount no cumple con el formato establecido ,El dato ingresado en TaxSubtotal/cbc:TaxAmount no cumple con el formato establecido ,,,,
element_2_2060,see_tabla_02,2060,TaxSubtotal/cbc:TaxAmount es obligatorio,TaxSubtotal/cbc:TaxAmount es obligatorio,,,,
element_2_2061,see_tabla_02,2061,El tag global cac:TaxTotal/cbc:TaxAmount debe tener el mismo valor que cac:TaxTotal/cac:Subtotal/cbc:TaxAmount ,El tag global cac:TaxTotal/cbc:TaxAmount debe tener el mismo valor que cac:TaxTotal/cac:Subtotal/cbc:TaxAmount ,,,,
element_2_2062,see_tabla_02,2062,El dato ingresado en PayableAmount no cumple con el formato establecido ,El dato ingresado en PayableAmount no cumple con el formato establecido ,,,,
element_2_2063,see_tabla_02,2063,El XML no contiene el tag PayableAmount,El XML no contiene el tag PayableAmount,,,,
element_2_2064,see_tabla_02,2064,El dato ingresado en ChargeTotalAmount no cumple con el formato establecido ,El dato ingresado en ChargeTotalAmount no cumple con el formato establecido ,,,,
element_2_2065,see_tabla_02,2065,El dato ingresado en el campo Total Descuentos no cumple con el formato establecido ,El dato ingresado en el campo Total Descuentos no cumple con el formato establecido ,,,,
element_2_2066,see_tabla_02,2066,Debe indicar una descripcion para el tag sac:AdditionalProperty/cbc:Value,Debe indicar una descripcion para el tag sac:AdditionalProperty/cbc:Value,,,,
element_2_2067,see_tabla_02,2067,cac:Price/cbc:PriceAmount - El dato ingresado no cumple con el estandar,cac:Price/cbc:PriceAmount - El dato ingresado no cumple con el estandar,,,,
element_2_2068,see_tabla_02,2068,El XML no contiene el tag cac:Price/cbc:PriceAmount en el detalle de los Items ,El XML no contiene el tag cac:Price/cbc:PriceAmount en el detalle de los Items ,,,,
element_2_2069,see_tabla_02,2069,DocumentCurrencyCode - El dato ingresado no cumple con la estructura ,DocumentCurrencyCode - El dato ingresado no cumple con la estructura ,,,,
element_2_2070,see_tabla_02,2070,El XML no contiene el tag o no existe informacion de DocumentCurrencyCode ,El XML no contiene el tag o no existe informacion de DocumentCurrencyCode ,,,,
element_2_2071,see_tabla_02,2071,La moneda debe ser la misma en todo el documento ,La moneda debe ser la misma en todo el documento ,,,,
element_2_2072,see_tabla_02,2072,CustomizationID - La versión del documento no es la correcta ,CustomizationID - La versión del documento no es la correcta ,,,,
element_2_2073,see_tabla_02,2073,El XML no contiene el tag o no existe informacion de CustomizationID ,El XML no contiene el tag o no existe informacion de CustomizationID ,,,,
element_2_2074,see_tabla_02,2074,UBLVersionID - La versión del UBL no es correcta ,UBLVersionID - La versión del UBL no es correcta ,,,,
element_2_2075,see_tabla_02,2075,El XML no contiene el tag o no existe informacion de UBLVersionID ,El XML no contiene el tag o no existe informacion de UBLVersionID ,,,,
element_2_2076,see_tabla_02,2076,cac:Signature/cbc:ID - Falta el identificador de la firma ,cac:Signature/cbc:ID - Falta el identificador de la firma ,,,,
element_2_2077,see_tabla_02,2077,El tag cac:Signature/cbc:ID debe contener informacion ,El tag cac:Signature/cbc:ID debe contener informacion ,,,,
element_2_2078,see_tabla_02,2078,cac:Signature/cac:SignatoryParty/cac:PartyIdentification/cbc:ID - Debe ser igual al RUC del emisor ,cac:Signature/cac:SignatoryParty/cac:PartyIdentification/cbc:ID - Debe ser igual al RUC del emisor ,,,,
element_2_2079,see_tabla_02,2079,El XML no contiene el tag cac:Signature/cac:SignatoryParty/cac:PartyIdentification/cbc:ID,El XML no contiene el tag cac:Signature/cac:SignatoryParty/cac:PartyIdentification/cbc:ID,,,,
element_2_2080,see_tabla_02,2080,cac:Signature/cac:SignatoryParty/cac:PartyName/cbc:Name - No cumple con el estandar ,cac:Signature/cac:SignatoryParty/cac:PartyName/cbc:Name - No cumple con el estandar ,,,,
element_2_2081,see_tabla_02,2081,El XML no contiene el tag cac:Signature/cac:SignatoryParty/cac:PartyName/cbc:Name,El XML no contiene el tag cac:Signature/cac:SignatoryParty/cac:PartyName/cbc:Name,,,,
element_2_2082,see_tabla_02,2082,cac:Signature/cac:DigitalSignatureAttachment/cac:ExternalReference/cbc:URI - No cumple con el estandar ,cac:Signature/cac:DigitalSignatureAttachment/cac:ExternalReference/cbc:URI - No cumple con el estandar ,,,,
element_2_2083,see_tabla_02,2083,El XML no contiene el tag cac:Signature/cac:DigitalSignatureAttachment/cac:ExternalReference/cbc:URI ,El XML no contiene el tag cac:Signature/cac:DigitalSignatureAttachment/cac:ExternalReference/cbc:URI ,,,,
element_2_2084,see_tabla_02,2084,ext:UBLExtensions/ext:UBLExtension/ext:ExtensionContent/ds:Signature/@Id - No cumple con el estandar ,ext:UBLExtensions/ext:UBLExtension/ext:ExtensionContent/ds:Signature/@Id - No cumple con el estandar ,,,,
element_2_2085,see_tabla_02,2085,El XML no contiene el tag ext:UBLExtensions/ext:UBLExtension/ext:ExtensionContent/ds:Signature/@Id ,El XML no contiene el tag ext:UBLExtensions/ext:UBLExtension/ext:ExtensionContent/ds:Signature/@Id ,,,,
element_2_2086,see_tabla_02,2086,ext:UBLExtensions/.../ds:Signature/ds:SignedInfo/ds:CanonicalizationMethod/@Algorithm - No cumple con el estandar ,ext:UBLExtensions/.../ds:Signature/ds:SignedInfo/ds:CanonicalizationMethod/@Algorithm - No cumple con el estandar ,,,,
element_2_2087,see_tabla_02,2087,El XML no contiene el tag ext:UBLExtensions/.../ds:Signature/ds:SignedInfo/ds:CanonicalizationMethod/@Algorithm ,El XML no contiene el tag ext:UBLExtensions/.../ds:Signature/ds:SignedInfo/ds:CanonicalizationMethod/@Algorithm ,,,,
element_2_2088,see_tabla_02,2088,ext:UBLExtensions/.../ds:Signature/ds:SignedInfo/ds:SignatureMethod/@Algorithm - No cumple con el estandar ,ext:UBLExtensions/.../ds:Signature/ds:SignedInfo/ds:SignatureMethod/@Algorithm - No cumple con el estandar ,,,,
element_2_2089,see_tabla_02,2089,El XML no contiene el tag ext:UBLExtensions/.../ds:Signature/ds:SignedInfo/ds:SignatureMethod/@Algorithm ,El XML no contiene el tag ext:UBLExtensions/.../ds:Signature/ds:SignedInfo/ds:SignatureMethod/@Algorithm ,,,,
element_2_2090,see_tabla_02,2090,ext:UBLExtensions/.../ds:Signature/ds:SignedInfo/ds:Reference/@URI - Debe estar vacio para id ,ext:UBLExtensions/.../ds:Signature/ds:SignedInfo/ds:Reference/@URI - Debe estar vacio para id ,,,,
element_2_2091,see_tabla_02,2091,El XML no contiene el tag ext:UBLExtensions/.../ds:Signature/ds:SignedInfo/ds:Reference/@URI,El XML no contiene el tag ext:UBLExtensions/.../ds:Signature/ds:SignedInfo/ds:Reference/@URI,,,,
element_2_2092,see_tabla_02,2092,ext:UBLExtensions/.../ds:Signature/ds:SignedInfo/.../ds:Transform@Algorithm - No cumple con el estandar ,ext:UBLExtensions/.../ds:Signature/ds:SignedInfo/.../ds:Transform@Algorithm - No cumple con el estandar ,,,,
element_2_2093,see_tabla_02,2093,El XML no contiene el tag ext:UBLExtensions/.../ds:Signature/ds:SignedInfo/ds:Reference/ds:Transform@Algorithm ,El XML no contiene el tag ext:UBLExtensions/.../ds:Signature/ds:SignedInfo/ds:Reference/ds:Transform@Algorithm ,,,,
element_2_2094,see_tabla_02,2094,ext:UBLExtensions/.../ds:Signature/ds:SignedInfo/ds:Reference/ds:DigestMethod/@Algorithm - No cumple con el estandar ,ext:UBLExtensions/.../ds:Signature/ds:SignedInfo/ds:Reference/ds:DigestMethod/@Algorithm - No cumple con el estandar ,,,,
element_2_2095,see_tabla_02,2095,El XML no contiene el tag ext:UBLExtensions/.../ds:Signature/ds:SignedInfo/ds:Reference/ds:DigestMethod/@Algorithm ,El XML no contiene el tag ext:UBLExtensions/.../ds:Signature/ds:SignedInfo/ds:Reference/ds:DigestMethod/@Algorithm ,,,,
element_2_2096,see_tabla_02,2096,ext:UBLExtensions/.../ds:Signature/ds:SignedInfo/ds:Reference/ds:DigestValue - No cumple con el estandar ,ext:UBLExtensions/.../ds:Signature/ds:SignedInfo/ds:Reference/ds:DigestValue - No cumple con el estandar ,,,,
element_2_2097,see_tabla_02,2097,El XML no contiene el tag ext:UBLExtensions/.../ds:Signature/ds:SignedInfo/ds:Reference/ds:DigestValue ,El XML no contiene el tag ext:UBLExtensions/.../ds:Signature/ds:SignedInfo/ds:Reference/ds:DigestValue ,,,,
element_2_2098,see_tabla_02,2098,ext:UBLExtensions/.../ds:Signature/ds:SignatureValue - No cumple con el estandar ,ext:UBLExtensions/.../ds:Signature/ds:SignatureValue - No cumple con el estandar ,,,,
element_2_2099,see_tabla_02,2099,El XML no contiene el tag ext:UBLExtensions/.../ds:Signature/ds:SignatureValue ,El XML no contiene el tag ext:UBLExtensions/.../ds:Signature/ds:SignatureValue ,,,,
element_2_2100,see_tabla_02,2100,ext:UBLExtensions/.../ds:Signature/ds:KeyInfo/ds:X509Data/ds:X509Certificate - No cumple con el estandar ,ext:UBLExtensions/.../ds:Signature/ds:KeyInfo/ds:X509Data/ds:X509Certificate - No cumple con el estandar ,,,,
element_2_2101,see_tabla_02,2101,El XML no contiene el tag ext:UBLExtensions/.../ds:Signature/ds:KeyInfo/ds:X509Data/ds:X509Certificate ,El XML no contiene el tag ext:UBLExtensions/.../ds:Signature/ds:KeyInfo/ds:X509Data/ds:X509Certificate ,,,,
element_2_2102,see_tabla_02,2102,Error al procesar la factura,Error al procesar la factura,,,,
element_2_2103,see_tabla_02,2103,La serie ingresada no es válida,La serie ingresada no es válida,,,,
element_2_2104,see_tabla_02,2104,Numero de RUC del emisor no existe,Numero de RUC del emisor no existe,,,,
element_2_2105,see_tabla_02,2105,Factura a dar de baja no se encuentra registrada en SUNAT ,Factura a dar de baja no se encuentra registrada en SUNAT ,,,,
element_2_2106,see_tabla_02,2106,Factura a dar de baja ya se encuentra en estado de baja ,Factura a dar de baja ya se encuentra en estado de baja ,,,,
element_2_2107,see_tabla_02,2107,Numero de RUC SOL no coincide con RUC emisor,Numero de RUC SOL no coincide con RUC emisor,,,,
element_2_2108,see_tabla_02,2108,Presentacion fuera de fecha ,Presentacion fuera de fecha ,,,,
element_2_2109,see_tabla_02,2109,El comprobante fue registrado previamente con otros datos,El comprobante fue registrado previamente con otros datos,,,,
element_2_2110,see_tabla_02,2110,UBLVersionID - La versión del UBL no es correcta,UBLVersionID - La versión del UBL no es correcta,,,,
element_2_2111,see_tabla_02,2111,El XML no contiene el tag o no existe informacion de UBLVersionID,El XML no contiene el tag o no existe informacion de UBLVersionID,,,,
element_2_2112,see_tabla_02,2112,CustomizationID - La version del documento no es correcta,CustomizationID - La version del documento no es correcta,,,,
element_2_2113,see_tabla_02,2113,El XML no contiene el tag o no existe informacion de CustomizationID,El XML no contiene el tag o no existe informacion de CustomizationID,,,,
element_2_2114,see_tabla_02,2114,DocumentCurrencyCode -  El dato ingresado no cumple con la estructura,DocumentCurrencyCode -  El dato ingresado no cumple con la estructura,,,,
element_2_2115,see_tabla_02,2115,El XML no contiene el tag o no existe informacion de DocumentCurrencyCode,El XML no contiene el tag o no existe informacion de DocumentCurrencyCode,,,,
element_2_2116,see_tabla_02,2116,El tipo de documento modificado por la Nota de credito debe ser factura electronica o ticket ,El tipo de documento modificado por la Nota de credito debe ser factura electronica o ticket ,,,,
element_2_2117,see_tabla_02,2117,La serie o numero del documento modificado por la Nota de Credito no cumple con el formato establecido ,La serie o numero del documento modificado por la Nota de Credito no cumple con el formato establecido ,,,,
element_2_2118,see_tabla_02,2118,Debe indicar las facturas relacionadas a la Nota de Credito ,Debe indicar las facturas relacionadas a la Nota de Credito ,,,,
element_2_2119,see_tabla_02,2119,La factura relacionada en la Nota de credito no esta registrada. ,La factura relacionada en la Nota de credito no esta registrada. ,,,,
element_2_2120,see_tabla_02,2120,La factura relacionada en la nota de credito se encuentra de baja ,La factura relacionada en la nota de credito se encuentra de baja ,,,,
element_2_2121,see_tabla_02,2121,La factura relacionada en la nota de credito esta registrada como rechazada ,La factura relacionada en la nota de credito esta registrada como rechazada ,,,,
element_2_2122,see_tabla_02,2122,El tag cac:LegalMonetaryTotal/cbc:PayableAmount debe tener informacion valida,El tag cac:LegalMonetaryTotal/cbc:PayableAmount debe tener informacion valida,,,,
element_2_2123,see_tabla_02,2123,RegistrationName -  El dato ingresado no cumple con el estandar,RegistrationName -  El dato ingresado no cumple con el estandar,,,,
element_2_2124,see_tabla_02,2124,El XML no contiene el tag RegistrationName del emisor del documento,El XML no contiene el tag RegistrationName del emisor del documento,,,,
element_2_2125,see_tabla_02,2125,ReferenceID - El dato ingresado debe indicar SERIE-CORRELATIVO del documento al que se relaciona la Nota ,ReferenceID - El dato ingresado debe indicar SERIE-CORRELATIVO del documento al que se relaciona la Nota ,,,,
element_2_2126,see_tabla_02,2126,El XML no contiene informacion en el tag ReferenceID del documento al que se relaciona la nota ,El XML no contiene informacion en el tag ReferenceID del documento al que se relaciona la nota ,,,,
element_2_2127,see_tabla_02,2127,ResponseCode - El dato ingresado no cumple con la estructura ,ResponseCode - El dato ingresado no cumple con la estructura ,,,,
element_2_2128,see_tabla_02,2128,El XML no contiene el tag o no existe informacion de ResponseCode ,El XML no contiene el tag o no existe informacion de ResponseCode ,,,,
element_2_2129,see_tabla_02,2129,AdditionalAccountID - El dato ingresado en el tipo de documento de identidad del receptor no cumple con el estandar ,AdditionalAccountID - El dato ingresado en el tipo de documento de identidad del receptor no cumple con el estandar ,,,,
element_2_2130,see_tabla_02,2130,El XML no contiene el tag o no existe informacion de AdditionalAccountID del receptor del documento ,El XML no contiene el tag o no existe informacion de AdditionalAccountID del receptor del documento ,,,,
element_2_2131,see_tabla_02,2131,CustomerAssignedAccountID - El numero de documento de identidad del receptor debe ser RUC ,CustomerAssignedAccountID - El numero de documento de identidad del receptor debe ser RUC ,,,,
element_2_2132,see_tabla_02,2132,El XML no contiene el tag o no existe informacion de CustomerAssignedAccountID del receptor del documento ,El XML no contiene el tag o no existe informacion de CustomerAssignedAccountID del receptor del documento ,,,,
element_2_2133,see_tabla_02,2133,RegistrationName - El dato ingresado no cumple con el estandar ,RegistrationName - El dato ingresado no cumple con el estandar ,,,,
element_2_2134,see_tabla_02,2134,El XML no contiene el tag o no existe informacion de RegistrationName del receptor del documento ,El XML no contiene el tag o no existe informacion de RegistrationName del receptor del documento ,,,,
element_2_2135,see_tabla_02,2135,cac:DiscrepancyResponse/cbc:Description - El dato ingresado no cumple con la estructura ,cac:DiscrepancyResponse/cbc:Description - El dato ingresado no cumple con la estructura ,,,,
element_2_2136,see_tabla_02,2136,El XML no contiene el tag o no existe informacion de cac:DiscrepancyResponse/cbc:Description ,El XML no contiene el tag o no existe informacion de cac:DiscrepancyResponse/cbc:Description ,,,,
element_2_2137,see_tabla_02,2137,El Número de orden del item no cumple con el formato establecido ,El Número de orden del item no cumple con el formato establecido ,,,,
element_2_2138,see_tabla_02,2138,CreditedQuantity/@unitCode - El dato ingresado no cumple con el estandar,CreditedQuantity/@unitCode - El dato ingresado no cumple con el estandar,,,,
element_2_2139,see_tabla_02,2139,CreditedQuantity - El dato ingresado no cumple con el estandar ,CreditedQuantity - El dato ingresado no cumple con el estandar ,,,,
element_2_2140,see_tabla_02,2140,El PriceTypeCode debe tener el valor 01 ,El PriceTypeCode debe tener el valor 01 ,,,,
element_2_2141,see_tabla_02,2141,cac:TaxCategory/cac:TaxScheme/cbc:ID - El dato ingresado no cumple con el estandar ,cac:TaxCategory/cac:TaxScheme/cbc:ID - El dato ingresado no cumple con el estandar ,,,,
element_2_2142,see_tabla_02,2142,El codigo del tributo es invalido ,El codigo del tributo es invalido ,,,,
element_2_2143,see_tabla_02,2143,cac:TaxScheme/cbc:Name del item - No existe el tag o el dato ingresado no cumple con el estandar ,cac:TaxScheme/cbc:Name del item - No existe el tag o el dato ingresado no cumple con el estandar ,,,,
element_2_2144,see_tabla_02,2144,cac:TaxCategory/cac:TaxScheme/cbc:TaxTypeCode El dato ingresado no cumple con el estandar,cac:TaxCategory/cac:TaxScheme/cbc:TaxTypeCode El dato ingresado no cumple con el estandar,,,,
element_2_2145,see_tabla_02,2145,El tipo de afectacion del IGV es incorrecto ,El tipo de afectacion del IGV es incorrecto ,,,,
element_2_2146,see_tabla_02,2146,El Nombre Internacional debe ser VAT,El Nombre Internacional debe ser VAT,,,,
element_2_2147,see_tabla_02,2147,El sistema de calculo del ISC es incorrecto ,El sistema de calculo del ISC es incorrecto ,,,,
element_2_2148,see_tabla_02,2148,El Nombre Internacional debe ser EXC ,El Nombre Internacional debe ser EXC ,,,,
element_2_2149,see_tabla_02,2149,El dato ingresado en PayableAmount no cumple con el formato establecido ,El dato ingresado en PayableAmount no cumple con el formato establecido ,,,,
element_2_2150,see_tabla_02,2150,El valor ingresado en AdditionalMonetaryTotal/cbc:ID es incorrecto ,El valor ingresado en AdditionalMonetaryTotal/cbc:ID es incorrecto ,,,,
element_2_2151,see_tabla_02,2151,AdditionalMonetaryTotal/cbc:ID debe tener valor ,AdditionalMonetaryTotal/cbc:ID debe tener valor ,,,,
element_2_2152,see_tabla_02,2152,Es obligatorio al menos un AdditionalInformation,Es obligatorio al menos un AdditionalInformation,,,,
element_2_2153,see_tabla_02,2153,Error al procesar la Nota de Credito,Error al procesar la Nota de Credito,,,,
element_2_2154,see_tabla_02,2154,TaxAmount - El dato ingresado en impuestos globales no cumple con el estandar,TaxAmount - El dato ingresado en impuestos globales no cumple con el estandar,,,,
element_2_2155,see_tabla_02,2155,El XML no contiene el tag TaxAmount de impuestos globales,El XML no contiene el tag TaxAmount de impuestos globales,,,,
element_2_2156,see_tabla_02,2156,TaxScheme ID - El dato ingresado no cumple con el estandar ,TaxScheme ID - El dato ingresado no cumple con el estandar ,,,,
element_2_2157,see_tabla_02,2157,El codigo del tributo es invalido ,El codigo del tributo es invalido ,,,,
element_2_2158,see_tabla_02,2158,El XML no contiene el tag o no existe informacion de TaxScheme ID de impuestos globales ,El XML no contiene el tag o no existe informacion de TaxScheme ID de impuestos globales ,,,,
element_2_2159,see_tabla_02,2159,TaxScheme Name - El dato ingresado no cumple con el estandar ,TaxScheme Name - El dato ingresado no cumple con el estandar ,,,,
element_2_2160,see_tabla_02,2160,El XML no contiene el tag o no existe informacion de TaxScheme Name de impuestos globales ,El XML no contiene el tag o no existe informacion de TaxScheme Name de impuestos globales ,,,,
element_2_2161,see_tabla_02,2161,CustomizationID - La version del documento no es correcta,CustomizationID - La version del documento no es correcta,,,,
element_2_2162,see_tabla_02,2162,El XML no contiene el tag o no existe informacion de CustomizationID,El XML no contiene el tag o no existe informacion de CustomizationID,,,,
element_2_2163,see_tabla_02,2163,UBLVersionID - La versión del UBL no es correcta,UBLVersionID - La versión del UBL no es correcta,,,,
element_2_2164,see_tabla_02,2164,El XML no contiene el tag o no existe informacion de UBLVersionID,El XML no contiene el tag o no existe informacion de UBLVersionID,,,,
element_2_2165,see_tabla_02,2165,Error al procesar la Nota de Debito,Error al procesar la Nota de Debito,,,,
element_2_2166,see_tabla_02,2166,RegistrationName - El dato ingresado no cumple con el estandar,RegistrationName - El dato ingresado no cumple con el estandar,,,,
element_2_2167,see_tabla_02,2167,El XML no contiene el tag RegistrationName del emisor del documento,El XML no contiene el tag RegistrationName del emisor del documento,,,,
element_2_2168,see_tabla_02,2168,DocumentCurrencyCode -  El dato ingresado no cumple con el formato establecido,DocumentCurrencyCode -  El dato ingresado no cumple con el formato establecido,,,,
element_2_2169,see_tabla_02,2169,El XML no contiene el tag o no existe informacion de DocumentCurrencyCode,El XML no contiene el tag o no existe informacion de DocumentCurrencyCode,,,,
element_2_2170,see_tabla_02,2170,ReferenceID - El dato ingresado debe indicar SERIE-CORRELATIVO del documento al que se relaciona la Nota ,ReferenceID - El dato ingresado debe indicar SERIE-CORRELATIVO del documento al que se relaciona la Nota ,,,,
element_2_2171,see_tabla_02,2171,El XML no contiene informacion en el tag ReferenceID del documento al que se relaciona la nota ,El XML no contiene informacion en el tag ReferenceID del documento al que se relaciona la nota ,,,,
element_2_2172,see_tabla_02,2172,ResponseCode - El dato ingresado no cumple con la estructura ,ResponseCode - El dato ingresado no cumple con la estructura ,,,,
element_2_2173,see_tabla_02,2173,El XML no contiene el tag o no existe informacion de ResponseCode ,El XML no contiene el tag o no existe informacion de ResponseCode ,,,,
element_2_2174,see_tabla_02,2174,cac:DiscrepancyResponse/cbc:Description - El dato ingresado no cumple con la estructura ,cac:DiscrepancyResponse/cbc:Description - El dato ingresado no cumple con la estructura ,,,,
element_2_2175,see_tabla_02,2175,El XML no contiene el tag o no existe informacion de cac:DiscrepancyResponse/cbc:Description ,El XML no contiene el tag o no existe informacion de cac:DiscrepancyResponse/cbc:Description ,,,,
element_2_2176,see_tabla_02,2176,AdditionalAccountID - El dato ingresado en el tipo de documento de identidad del receptor no cumple con el estandar ,AdditionalAccountID - El dato ingresado en el tipo de documento de identidad del receptor no cumple con el estandar ,,,,
element_2_2177,see_tabla_02,2177,El XML no contiene el tag o no existe informacion de AdditionalAccountID del receptor del documento ,El XML no contiene el tag o no existe informacion de AdditionalAccountID del receptor del documento ,,,,
element_2_2178,see_tabla_02,2178,CustomerAssignedAccountID - El numero de documento de identidad del receptor debe ser RUC. ,CustomerAssignedAccountID - El numero de documento de identidad del receptor debe ser RUC. ,,,,
element_2_2179,see_tabla_02,2179,El XML no contiene el tag o no existe informacion de CustomerAssignedAccountID del receptor del documento ,El XML no contiene el tag o no existe informacion de CustomerAssignedAccountID del receptor del documento ,,,,
element_2_2180,see_tabla_02,2180,RegistrationName - El dato ingresado no cumple con el estandar ,RegistrationName - El dato ingresado no cumple con el estandar ,,,,
element_2_2181,see_tabla_02,2181,El XML no contiene el tag o no existe informacion de RegistrationName del receptor del documento ,El XML no contiene el tag o no existe informacion de RegistrationName del receptor del documento ,,,,
element_2_2182,see_tabla_02,2182,TaxScheme ID - El dato ingresado no cumple con el estandar ,TaxScheme ID - El dato ingresado no cumple con el estandar ,,,,
element_2_2183,see_tabla_02,2183,El codigo del tributo es invalido ,El codigo del tributo es invalido ,,,,
element_2_2184,see_tabla_02,2184,El XML no contiene el tag o no existe informacion de TaxScheme ID de impuestos globales ,El XML no contiene el tag o no existe informacion de TaxScheme ID de impuestos globales ,,,,
element_2_2185,see_tabla_02,2185,TaxScheme Name - El dato ingresado no cumple con el estandar ,TaxScheme Name - El dato ingresado no cumple con el estandar ,,,,
element_2_2186,see_tabla_02,2186,El XML no contiene el tag o no existe informacion de TaxScheme Name de impuestos globales ,El XML no contiene el tag o no existe informacion de TaxScheme Name de impuestos globales ,,,,
element_2_2187,see_tabla_02,2187,El Numero de orden del item no cumple con el formato establecido ,El Numero de orden del item no cumple con el formato establecido ,,,,
element_2_2188,see_tabla_02,2188,DebitedQuantity/@unitCode El dato ingresado no cumple con el estandar,DebitedQuantity/@unitCode El dato ingresado no cumple con el estandar,,,,
element_2_2189,see_tabla_02,2189,DebitedQuantity El dato ingresado no cumple con el estandar ,DebitedQuantity El dato ingresado no cumple con el estandar ,,,,
element_2_2190,see_tabla_02,2190,El XML no contiene el tag Price/cbc:PriceAmount en el detalle de los Items ,El XML no contiene el tag Price/cbc:PriceAmount en el detalle de los Items ,,,,
element_2_2191,see_tabla_02,2191,El XML no contiene el tag Price/cbc:LineExtensionAmount en el detalle de los Items,El XML no contiene el tag Price/cbc:LineExtensionAmount en el detalle de los Items,,,,
